,brand,model,top_speed_kmh,battery_capacity_kWh,battery_type,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,fast_charge_port,towing_capacity_kg,cargo_volume_l,seats,drivetrain,segment,car_body_type,estimated_range,range_diff_pct,range_per_kWh,speed_efficiency_ratio,performance_index,range_category,charge_rate_kw_per_kWh,eco_score,battery_capacity_binned,range_binned,battery_capacity_binarized,range_binarized
288,Opel,Combo-e Life XL 50 kWh,135,50.0,Lithium-ion,260.0,149,230,11.3,80.0,CCS,750.0,1050,7,FWD,N - Passenger Van,Small Passenger Van,335.5704697986577,45.90020426028596,4.6,0.9060402684563759,11.946902654867255,Shkurt,1.6,2.5895111955811605,1,0,1.0,1
289,Opel,Corsa Electric 50 kWh,150,46.3,Lithium-ion,260.0,131,290,8.7,78.0,CCS,0.0,267,5,FWD,B - Compact,Hatchback,353.4351145038168,21.874177415109244,6.263498920086393,1.1450381679389312,17.24137931034483,Shkurt,1.6846652267818576,3.4982494161720026,1,1,1.0,1
290,Opel,Corsa Electric 51 kWh,150,48.1,Lithium-ion,260.0,120,315,8.1,80.0,CCS,0.0,267,5,FWD,B - Compact,Hatchback,400.8333333333333,27.248677248677243,6.548856548856548,1.25,18.51851851851852,Mesatar,1.663201663201663,3.6741196324529657,1,1,1.0,1
291,Opel,Frontera 44 kWh,140,44.0,Lithium-ion,120.0,144,245,12.1,60.0,CCS,350.0,460,5,FWD,JB - Compact,SUV,305.55555555555554,24.716553287981853,5.568181818181818,0.9722222222222222,11.570247933884298,Shkurt,1.3636363636363635,3.0922865013774103,1,1,1.0,1
292,Opel,Grandland 73 kWh,170,73.0,Lithium-ion,260.0,145,365,9.0,90.0,CCS,1200.0,550,5,FWD,JC - Medium,SUV,503.44827586206895,37.93103448275862,5.0,1.1724137931034482,18.88888888888889,Mesatar,1.2328767123287672,2.8739463601532567,2,2,1.0,1
293,Opel,Grandland 82 kWh,170,82.2,Lithium-ion,260.0,146,410,9.0,100.0,CCS,1200.0,550,5,FWD,JC - Medium,SUV,563.013698630137,37.32041430003342,4.987834549878345,1.1643835616438356,18.88888888888889,Mesatar,1.2165450121654502,2.865454565654545,3,2,1.0,1
294,Opel,Mokka Electric,150,50.8,Lithium-ion,260.0,126,285,9.0,85.0,CCS,0.0,310,5,FWD,JB - Compact,SUV,403.1746031746032,41.46477304372041,5.610236220472442,1.1904761904761905,16.666666666666668,Shkurt,1.673228346456693,3.1844831896013,1,1,1.0,1
295,Opel,Zafira-e Life L2 50 kWh,130,46.3,Lithium-ion,270.0,217,180,13.3,78.0,CCS,1000.0,603,9,FWD,N - Passenger Van,Small Passenger Van,213.36405529953916,18.535586277521755,3.8876889848812097,0.5990783410138248,9.774436090225564,Shkurt,1.6846652267818576,2.138605588729715,1,0,1.0,1
296,Opel,Zafira-e Life L2 75 kWh,130,68.0,Lithium-ion,270.0,202,260,14.2,79.0,CCS,1000.0,603,9,FWD,N - Passenger Van,Small Passenger Van,336.63366336633663,29.474485910129474,3.823529411764706,0.6435643564356436,9.15492957746479,Shkurt,1.161764705882353,2.1189185198552996,2,1,1.0,1
297,Opel,Zafira-e Life L3 50 kWh,130,46.3,Lithium-ion,270.0,219,180,13.3,78.0,CCS,1000.0,989,9,FWD,N - Passenger Van,Small Passenger Van,211.41552511415526,17.453069507864033,3.8876889848812097,0.593607305936073,9.774436090225564,Shkurt,1.6846652267818576,2.1369642782063893,1,0,1.0,1
298,Opel,Zafira-e Life L3 75 kWh,130,68.0,Lithium-ion,260.0,204,260,14.2,79.0,CCS,1000.0,989,9,FWD,N - Passenger Van,Small Passenger Van,333.3333333333333,28.2051282051282,3.823529411764706,0.6372549019607843,9.15492957746479,Shkurt,1.161764705882353,2.117025683512842,2,1,1.0,1
299,Peugeot,e-2008 50 kWh,150,46.3,Lithium-ion,260.0,136,270,9.9,78.0,CCS,0.0,434,5,FWD,JB - Compact,SUV,340.44117647058823,26.08932461873638,5.831533477321814,1.1029411764705883,15.15151515151515,Shkurt,1.6846652267818576,3.266851111804104,1,1,1.0,1
300,Peugeot,e-2008 54 kWh,150,50.8,Lithium-ion,260.0,125,300,9.1,85.0,CCS,0.0,434,5,FWD,JB - Compact,SUV,406.4,35.466666666666654,5.905511811023622,1.2,16.483516483516485,Shkurt,1.673228346456693,3.334733927489833,1,1,1.0,1
301,Peugeot,e-208 50 kWh,150,46.3,Lithium-ion,260.0,132,290,9.0,78.0,CCS,0.0,265,5,FWD,B - Compact,Hatchback,350.75757575757575,20.9508881922675,6.263498920086393,1.1363636363636365,16.666666666666668,Shkurt,1.6846652267818576,3.4948807731745095,1,1,1.0,1
302,Peugeot,e-208 51 kWh,150,48.1,Lithium-ion,260.0,120,310,8.2,80.0,CCS,0.0,265,5,FWD,B - Compact,Hatchback,400.8333333333333,29.3010752688172,6.444906444906445,1.25,18.29268292682927,Mesatar,1.663201663201663,3.6218434663556613,1,1,1.0,1
303,Peugeot,e-3008 73 kWh,170,73.0,Lithium-ion,345.0,143,380,8.8,90.0,CCS,1250.0,588,5,FWD,JC - Medium,SUV,510.4895104895105,34.33934486566066,5.205479452054795,1.1888111888111887,19.318181818181817,Mesatar,1.2328767123287672,2.982110355398027,2,2,1.0,1
304,Peugeot,e-3008 73 kWh Dual Motor,170,73.0,Lithium-ion,511.0,195,375,6.4,90.0,CCS,,588,5,AWD,JC - Medium,SUV,374.35897435897436,0.1709401709401694,5.136986301369863,0.8717948717948718,26.5625,Mesatar,1.2328767123287672,2.861281612223393,2,2,1.0,1
305,Peugeot,e-3008 97 kWh Long Range,170,96.9,Lithium-ion,345.0,145,500,8.7,135.0,CCS,1200.0,588,5,FWD,JC - Medium,SUV,668.2758620689655,33.655172413793096,5.159958720330237,1.1724137931034482,19.540229885057474,Mesatar,1.393188854489164,2.9546920038432796,3,3,1.0,1
306,Peugeot,e-308,170,50.8,Lithium-ion,260.0,124,300,9.8,80.0,CCS,0.0,412,5,FWD,C - Medium,Hatchback,409.6774193548387,36.55913978494624,5.905511811023622,1.3709677419354838,17.346938775510203,Shkurt,1.5748031496062993,3.384454391357762,1,1,1.0,1
307,Peugeot,e-308 SW,150,50.8,Lithium-ion,260.0,127,300,10.0,80.0,CCS,,608,5,FWD,C - Medium,Station/Estate,400.0,33.33333333333333,5.905511811023622,1.1811023622047243,15.0,Shkurt,1.5748031496062993,3.3270866141732283,1,1,1.0,1
308,Peugeot,e-408 58 kWh,160,58.3,Lithium-ion,345.0,129,375,7.2,70.0,CCS,,471,5,FWD,JD - Large,SUV,451.93798449612405,20.516795865633078,6.432246998284734,1.2403100775193798,22.22222222222222,Mesatar,1.2006861063464838,3.6159943001759585,1,2,1.0,1
309,Peugeot,e-5008 73 kWh,170,73.0,Lithium-ion,345.0,150,370,9.7,90.0,CCS,1000.0,348,7,FWD,JD - Large,SUV,486.6666666666667,31.531531531531538,5.068493150684931,1.1333333333333333,17.52577319587629,Mesatar,1.2328767123287672,2.8948651320434964,2,2,1.0,1
310,Peugeot,e-5008 73 kWh Dual Motor,170,73.0,Lithium-ion,511.0,203,360,7.0,90.0,CCS,,348,7,AWD,JD - Large,SUV,359.60591133004925,0.10946907498631869,4.931506849315069,0.8374384236453202,24.285714285714285,Mesatar,1.2328767123287672,2.745556380322559,2,2,1.0,1
311,Peugeot,e-5008 97 kWh Long Range,170,96.9,Lithium-ion,345.0,152,485,9.6,135.0,CCS,1000.0,348,7,FWD,JD - Large,SUV,637.5,31.443298969072163,5.00515995872033,1.118421052631579,17.708333333333336,Mesatar,1.393188854489164,2.8589396284829722,3,3,1.0,1
312,Peugeot,e-Rifter M 50 kWh,132,50.0,Lithium-ion,270.0,152,235,11.7,80.0,CCS,750.0,775,5,FWD,N - Passenger Van,Small Passenger Van,328.94736842105266,39.977603583426664,4.7,0.868421052631579,11.282051282051283,Shkurt,1.6,2.627620332883491,1,0,1.0,1
313,Peugeot,e-Rifter XL 50 kWh,132,50.0,Lithium-ion,270.0,153,230,11.7,80.0,CCS,750.0,1050,7,FWD,N - Passenger Van,Small Passenger Van,326.797385620915,42.08581983518044,4.6,0.8627450980392157,11.282051282051283,Shkurt,1.6,2.5759175465057815,1,0,1.0,1
314,Peugeot,e-Traveller L2 50 kWh,130,46.3,Lithium-ion,270.0,217,180,13.3,78.0,CCS,1000.0,603,9,FWD,N - Passenger Van,Small Passenger Van,213.36405529953916,18.535586277521755,3.8876889848812097,0.5990783410138248,9.774436090225564,Shkurt,1.6846652267818576,2.138605588729715,1,0,1.0,1
315,Peugeot,e-Traveller L2 75 kWh,130,68.0,Lithium-ion,270.0,202,260,14.2,79.0,CCS,1000.0,603,9,FWD,N - Passenger Van,Small Passenger Van,336.63366336633663,29.474485910129474,3.823529411764706,0.6435643564356436,9.15492957746479,Shkurt,1.161764705882353,2.1189185198552996,2,1,1.0,1
316,Peugeot,e-Traveller L3 50 kWh,130,46.3,Lithium-ion,270.0,219,180,13.3,78.0,CCS,1000.0,989,9,FWD,N - Passenger Van,Small Passenger Van,211.41552511415526,17.453069507864033,3.8876889848812097,0.593607305936073,9.774436090225564,Shkurt,1.6846652267818576,2.1369642782063893,1,0,1.0,1
317,Peugeot,e-Traveller L3 75 kWh,130,68.0,Lithium-ion,270.0,204,260,14.2,79.0,CCS,1000.0,989,9,FWD,N - Passenger Van,Small Passenger Van,333.3333333333333,28.2051282051282,3.823529411764706,0.6372549019607843,9.15492957746479,Shkurt,1.161764705882353,2.117025683512842,2,1,1.0,1
318,Polestar,2 Long Range Dual Motor (MY26),205,79.0,Lithium-ion,740.0,142,455,4.5,125.0,CCS,1500.0,407,5,AWD,D - Large,Liftback Sedan,556.3380281690141,22.272094103080033,5.7594936708860756,1.443661971830986,45.55555555555556,Mesatar,1.5822784810126582,3.357289871436778,2,2,1.0,1
319,Polestar,2 Long Range Performance (MY26),205,79.0,Lithium-ion,740.0,142,450,4.2,125.0,CCS,1500.0,407,5,AWD,D - Large,Liftback Sedan,556.3380281690141,23.630672926447584,5.69620253164557,1.443661971830986,48.80952380952381,Mesatar,1.5822784810126582,3.3288189049911283,2,2,1.0,1
320,Polestar,2 Long Range Single Motor (MY26),205,79.0,Lithium-ion,490.0,130,475,6.2,125.0,CCS,1500.0,407,5,RWD,D - Large,Liftback Sedan,607.6923076923077,27.935222672064786,6.012658227848101,1.5769230769230769,33.064516129032256,Mesatar,1.5822784810126582,3.511664101517103,2,3,1.0,1
321,Polestar,2 Standard Range Single Motor (MY26),205,67.0,Lithium-ion,490.0,129,405,6.4,110.0,CCS,1500.0,407,5,RWD,D - Large,Liftback Sedan,519.3798449612403,28.24193702746675,6.044776119402985,1.5891472868217054,32.03125,Mesatar,1.6417910447761195,3.530382245748004,2,2,1.0,1
322,Polestar,3 Long Range Dual motor,210,107.0,Lithium-ion,840.0,183,515,5.0,150.0,CCS,2200.0,484,5,AWD,JE - Executive,SUV,584.6994535519126,13.533874476099534,4.813084112149533,1.1475409836065573,42.0,Gjatë,1.4018691588785046,2.790804351156734,4,3,1.0,1
323,Polestar,3 Long Range Performance,210,107.0,Lithium-ion,910.0,194,495,4.7,150.0,CCS,2200.0,484,5,AWD,JE - Executive,SUV,551.5463917525773,11.423513485369147,4.626168224299065,1.0824742268041236,44.680851063829785,Mesatar,1.4018691588785046,2.6803795716801315,4,3,1.0,1
324,Polestar,3 Long Range Single motor,180,107.0,Lithium-ion,490.0,166,530,7.8,150.0,CCS,1500.0,484,5,RWD,JE - Executive,SUV,644.5783132530121,21.61854967037964,4.953271028037383,1.0843373493975903,23.076923076923077,Gjatë,1.4018691588785046,2.8275777444789942,4,3,1.0,1
325,Polestar,4 Long Range Dual Motor,200,94.0,Lithium-ion,686.0,165,485,3.8,135.0,CCS,2000.0,526,5,AWD,E - Executive,Liftback Sedan,569.6969696969697,17.46329272102469,5.159574468085107,1.2121212121212122,52.631578947368425,Mesatar,1.4361702127659575,2.9960551766262857,3,3,1.0,1
326,Polestar,4 Long Range Single Motor,180,94.0,Lithium-ion,343.0,157,495,7.4,135.0,CCS,1500.0,526,5,RWD,E - Executive,Liftback Sedan,598.7261146496816,20.954770636299305,5.26595744680851,1.1464968152866242,24.324324324324323,Mesatar,1.4361702127659575,3.0039547950172696,3,3,1.0,1
327,Porsche,Macan 4 Electric,220,95.0,Lithium-ion,650.0,184,470,5.2,200.0,CCS,2000.0,540,5,AWD,JD - Large,SUV,516.304347826087,9.851988899167447,4.947368421052632,1.1956521739130435,42.30769230769231,Mesatar,2.1052631578947367,2.8708414011617673,3,3,1.0,1
328,Porsche,Macan 4S Electric,240,95.0,Lithium-ion,820.0,186,470,4.1,200.0,CCS,2000.0,540,5,AWD,JD - Large,SUV,510.752688172043,8.670784717455959,4.947368421052632,1.2903225806451613,58.53658536585366,Mesatar,2.1052631578947367,2.9095614725247425,3,3,1.0,1
329,Porsche,Macan Electric,220,95.0,Lithium-ion,563.0,177,495,5.7,200.0,CCS,2000.0,540,5,RWD,JD - Large,SUV,536.723163841808,8.42892198824403,5.2105263157894735,1.2429378531073447,38.59649122807017,Mesatar,2.1052631578947367,3.0132322331251857,3,3,1.0,1
330,Porsche,Macan Turbo Electric,260,95.0,Lithium-ion,1001.0,183,460,3.3,200.0,CCS,2000.0,480,5,AWD,JD - Large,SUV,519.1256830601093,12.853409360893323,4.842105263157895,1.4207650273224044,78.7878787878788,Mesatar,2.1052631578947367,2.9078882003817292,3,2,1.0,1
331,Porsche,Taycan,230,82.3,Lithium-ion,410.0,164,495,4.8,195.0,CCS,0.0,407,5,RWD,F - Luxury,Sedan,501.8292682926829,1.3796501601379618,6.014580801944107,1.4024390243902438,47.91666666666667,Mesatar,2.3693803159173754,3.4696887749557934,3,3,1.0,1
332,Porsche,Taycan 4,230,82.3,Lithium-ion,585.0,172,490,4.6,195.0,CCS,0.0,407,5,AWD,F - Luxury,Sedan,478.48837209302326,2.3493118177503556,5.953827460510328,1.3372093023255813,50.00000000000001,Mesatar,2.3693803159173754,3.4215547818224037,3,3,1.0,1
333,Porsche,Taycan 4 Cross Turismo,220,97.0,Lithium-ion,610.0,188,510,4.7,281.0,CCS,0.0,446,5,AWD,F - Luxury,Station/Estate,515.9574468085107,1.16812682519817,5.257731958762887,1.1702127659574468,46.80851063829787,Gjatë,2.8969072164948453,3.0224830006580388,3,3,1.0,1
334,Porsche,Taycan 4 Plus,230,97.0,Lithium-ion,610.0,175,565,4.6,281.0,CCS,0.0,407,5,AWD,F - Luxury,Sedan,554.2857142857143,1.8963337547408259,5.824742268041237,1.3142857142857143,50.00000000000001,Gjatë,2.8969072164948453,3.350135109175898,3,3,1.0,1
335,Porsche,Taycan 4S,250,82.3,Lithium-ion,695.0,174,490,3.7,195.0,CCS,0.0,407,5,AWD,F - Luxury,Sedan,472.98850574712645,3.471733520994601,5.953827460510328,1.4367816091954022,67.56756756756756,Mesatar,2.3693803159173754,3.4620022670678385,3,3,1.0,1
336,Porsche,Taycan 4S Cross Turismo,240,97.0,Lithium-ion,710.0,188,510,3.8,281.0,CCS,0.0,446,5,AWD,F - Luxury,Station/Estate,515.9574468085107,1.16812682519817,5.257731958762887,1.2765957446808511,63.15789473684211,Gjatë,2.8969072164948453,3.064476281733067,3,3,1.0,1
337,Porsche,Taycan 4S Plus,250,97.0,Lithium-ion,710.0,177,565,3.7,281.0,CCS,0.0,407,5,AWD,F - Luxury,Sedan,548.0225988700565,3.004849757512119,5.824742268041237,1.4124293785310735,67.56756756756756,Gjatë,2.8969072164948453,3.3901540016339946,3,3,1.0,1
338,Porsche,Taycan 4S Plus Sport Turismo,250,97.0,Lithium-ion,710.0,186,510,3.7,281.0,CCS,0.0,446,5,AWD,F - Luxury,Station/Estate,521.505376344086,2.2559561458992192,5.257731958762887,1.3440860215053763,67.56756756756756,Gjatë,2.8969072164948453,3.08614583988711,3,3,1.0,1
339,Porsche,Taycan 4S Sport Turismo,250,82.3,Lithium-ion,695.0,183,440,3.7,195.0,CCS,0.0,446,5,AWD,F - Luxury,Station/Estate,449.72677595628414,2.210630899155487,5.34629404617254,1.366120218579235,67.56756756756756,Mesatar,2.3693803159173754,3.137037142714094,3,2,1.0,1
340,Porsche,Taycan GTS,250,97.0,Lithium-ion,790.0,176,535,3.3,281.0,CCS,0.0,366,5,AWD,F - Luxury,Sedan,551.1363636363636,3.016142735768902,5.515463917525773,1.4204545454545454,75.75757575757576,Gjatë,2.8969072164948453,3.244474383005311,3,3,1.0,1
341,Porsche,Taycan GTS Sport Turismo,250,97.0,Lithium-ion,790.0,185,505,3.3,281.0,CCS,0.0,405,5,AWD,F - Luxury,Station/Estate,524.3243243243244,3.826598876103838,5.206185567010309,1.3513513513513513,75.75757575757576,Gjatë,2.8969072164948453,3.0691042495166205,3,3,1.0,1
342,Porsche,Taycan Plus,230,97.0,Lithium-ion,420.0,168,575,4.8,281.0,CCS,0.0,407,5,RWD,F - Luxury,Sedan,577.3809523809524,0.4140786749482449,5.927835051546392,1.369047619047619,47.91666666666667,Gjatë,2.8969072164948453,3.416298478154148,3,4,1.0,1
343,Porsche,Taycan Plus Sport Turismo,230,97.0,Lithium-ion,420.0,176,530,4.8,281.0,CCS,0.0,446,5,RWD,F - Luxury,Station/Estate,551.1363636363636,3.9879931389365333,5.463917525773196,1.3068181818181819,47.91666666666667,Gjatë,2.8969072164948453,3.165670884098719,3,3,1.0,1
344,Porsche,Taycan Sport Turismo,230,82.3,Lithium-ion,410.0,173,460,4.8,195.0,CCS,0.0,446,5,RWD,F - Luxury,Station/Estate,475.7225433526012,3.4179442070872126,5.589307411907655,1.329479768786127,47.91666666666667,Mesatar,2.3693803159173754,3.235164303256332,3,2,1.0,1
345,Porsche,Taycan Turbo,260,97.0,Lithium-ion,940.0,174,535,2.7,281.0,CCS,0.0,366,5,AWD,F - Luxury,Sedan,557.471264367816,4.200236330432906,5.515463917525773,1.4942528735632183,96.29629629629629,Gjatë,2.8969072164948453,3.280081894905926,3,3,1.0,1
346,Porsche,Taycan Turbo Cross Turismo,250,97.0,Lithium-ion,940.0,188,495,2.8,281.0,CCS,0.0,405,5,AWD,F - Luxury,Station/Estate,515.9574468085107,4.233827638082963,5.103092783505154,1.3297872340425532,89.28571428571429,Mesatar,2.8969072164948453,3.021911133393915,3,3,1.0,1
347,Porsche,Taycan Turbo GT,290,97.0,Lithium-ion,1340.0,184,475,2.3,281.0,CCS,0.0,326,5,AWD,F - Luxury,Sedan,527.1739130434783,10.983981693363843,4.896907216494846,1.576086956521739,126.08695652173914,Mesatar,2.8969072164948453,3.0082362169430747,3,3,1.0,1
348,Porsche,Taycan Turbo GT Weissach,305,97.0,Lithium-ion,1340.0,180,475,2.2,281.0,CCS,0.0,367,2,AWD,F - Luxury,Sedan,538.8888888888889,13.450292397660824,4.896907216494846,1.6944444444444444,138.63636363636363,Mesatar,2.8969072164948453,3.047696032489847,3,3,1.0,1
349,Porsche,Taycan Turbo S,260,97.0,Lithium-ion,1110.0,174,525,2.4,281.0,CCS,0.0,366,5,AWD,F - Luxury,Sedan,557.471264367816,6.185002736726866,5.412371134020619,1.4942528735632183,108.33333333333334,Gjatë,2.8969072164948453,3.237794762412608,3,3,1.0,1
350,Porsche,Taycan Turbo S Cross Turismo,250,97.0,Lithium-ion,1110.0,188,485,2.5,281.0,CCS,0.0,405,5,AWD,F - Luxury,Station/Estate,515.9574468085107,6.382978723404261,5.0,1.3297872340425532,100.0,Mesatar,2.8969072164948453,2.978936170212766,3,3,1.0,1
351,Porsche,Taycan Turbo S Sport Turismo,260,97.0,Lithium-ion,1110.0,183,505,2.4,281.0,CCS,0.0,405,5,AWD,F - Luxury,Station/Estate,530.0546448087432,4.961315803711526,5.206185567010309,1.4207650273224044,108.33333333333334,Gjatë,2.8969072164948453,3.1126556250352095,3,3,1.0,1
352,Porsche,Taycan Turbo Sport Turismo,260,97.0,Lithium-ion,940.0,184,505,2.7,281.0,CCS,0.0,405,5,AWD,F - Luxury,Station/Estate,527.1739130434783,4.390873869995693,5.206185567010309,1.4130434782608696,96.29629629629629,Gjatë,2.8969072164948453,3.1010799010574894,3,3,1.0,1
353,Renault,4 E-Tech 40kWh 120hp,150,40.0,Lithium-ion,225.0,124,245,9.2,55.0,CCS,750.0,420,5,FWD,JB - Compact,SUV,322.5806451612903,31.665569453587878,6.125,1.2096774193548387,16.304347826086957,Shkurt,1.375,3.447142356241234,0,1,1.0,1
354,Renault,4 E-Tech 52kWh 150hp,150,52.0,Lithium-ion,245.0,127,315,8.2,70.0,CCS,750.0,420,5,FWD,JB - Compact,SUV,409.4488188976378,29.98375203099613,6.0576923076923075,1.1811023622047243,18.29268292682927,Mesatar,1.3461538461538463,3.40756710641001,1,1,1.0,1
355,Renault,5 E-Tech 40kWh 120hp,150,40.0,Lithium-ion,225.0,132,250,9.0,55.0,CCS,500.0,326,5,FWD,B - Compact,Hatchback,303.030303030303,21.2121212121212,6.25,1.1363636363636365,16.666666666666668,Shkurt,1.375,3.488131313131313,0,1,1.0,1
356,Renault,5 E-Tech 40kWh 95hp,130,40.0,Lithium-ion,215.0,129,255,12.0,,,500.0,326,5,FWD,B - Compact,Hatchback,310.07751937984494,21.59902720778233,6.375,1.0077519379844961,10.833333333333334,Shkurt,,3.5064922480620155,0,1,1.0,1
357,Renault,5 E-Tech 52kWh 150hp,150,52.0,Lithium-ion,245.0,129,320,8.0,70.0,CCS,500.0,326,5,FWD,B - Compact,Hatchback,403.1007751937984,25.968992248062005,6.153846153846154,1.1627906976744187,18.75,Mesatar,1.3461538461538463,3.4507602862254028,1,1,1.0,1
358,Renault,Kangoo E-Tech Electric,135,45.0,Lithium-ion,245.0,158,225,12.6,50.0,CCS,1500.0,950,5,FWD,N - Passenger Van,Small Passenger Van,284.8101265822785,26.58227848101266,5.0,0.8544303797468354,10.714285714285715,Shkurt,1.1111111111111112,2.7722021297970665,1,0,1.0,1
359,Renault,Kangoo Grand E-Tech Electric,130,45.0,Lithium-ion,245.0,170,220,13.3,50.0,CCS,1500.0,500,7,FWD,N - Passenger Van,Small Passenger Van,264.70588235294116,20.320855614973254,4.888888888888889,0.7647058823529411,9.774436090225564,Shkurt,1.1111111111111112,2.6888938031352896,1,0,1.0,1
360,Renault,Megane E-Tech EV60 130hp (TU2025),150,60.0,Lithium-ion,250.0,125,380,10.5,88.0,CCS,500.0,440,5,FWD,C - Medium,Hatchback,480.0,26.31578947368421,6.333333333333333,1.2,14.285714285714286,Mesatar,1.4666666666666666,3.5457142857142854,2,2,1.0,1
361,Renault,Megane E-Tech EV60 220hp (TU2025),160,60.0,Lithium-ion,300.0,133,380,7.4,88.0,CCS,900.0,440,5,FWD,C - Medium,Hatchback,451.1278195488722,18.71784724970321,6.333333333333333,1.2030075187969924,21.62162162162162,Mesatar,1.4666666666666666,3.5545959493327914,2,2,1.0,1
362,Renault,Scenic E-Tech EV60 170hp,150,60.0,Lithium-ion,280.0,144,340,8.6,75.0,CCS,1100.0,545,5,FWD,JC - Medium,SUV,416.6666666666667,22.549019607843142,5.666666666666667,1.0416666666666667,17.441860465116278,Mesatar,1.25,3.169089147286822,2,1,1.0,1
363,Renault,Scenic E-Tech EV87 220hp,170,87.0,Lithium-ion,300.0,143,480,7.9,95.0,CCS,1100.0,545,5,FWD,JC - Medium,SUV,608.3916083916084,26.748251748251757,5.517241379310345,1.1888111888111887,21.51898734177215,Mesatar,1.0919540229885059,3.140580501994732,3,3,1.0,1
364,Rolls-Royce,Spectre,250,102.0,Lithium-ion,900.0,192,465,4.5,126.0,CCS,,380,4,AWD,I - Luxury,Coupe,531.25,14.24731182795699,4.5588235294117645,1.3020833333333333,55.55555555555556,Mesatar,1.2352941176470589,2.7144812091503265,4,3,1.0,1
365,Skoda,Elroq 50,160,52.0,Lithium-ion,310.0,149,310,9.0,90.0,CCS,1000.0,470,5,RWD,JC - Medium,SUV,348.99328859060404,12.578480190517432,5.961538461538462,1.0738255033557047,17.77777777777778,Mesatar,1.7307692307692308,3.3251391039981644,1,1,1.0,1
366,Skoda,Elroq 60,160,59.0,Lithium-ion,310.0,149,350,8.5,110.0,CCS,1000.0,470,5,RWD,JC - Medium,SUV,395.9731543624161,13.135186960690312,5.932203389830509,1.0738255033557047,18.823529411764707,Mesatar,1.8644067796610169,3.3117787576866715,1,1,1.0,1
367,Skoda,Elroq 85,180,77.0,Lithium-ion,545.0,145,450,6.6,120.0,CCS,1000.0,470,5,RWD,JC - Medium,SUV,531.0344827586207,18.007662835249043,5.8441558441558445,1.2413793103448276,27.272727272727273,Mesatar,1.5584415584415585,3.3247947454844007,2,2,1.0,1
368,Skoda,Elroq RS,180,79.0,Lithium-ion,679.0,151,450,5.4,135.0,CCS,1200.0,470,5,AWD,JC - Medium,SUV,523.1788079470199,16.261957321559976,5.69620253164557,1.1920529801324504,33.33333333333333,Mesatar,1.7088607594936709,3.2427541968995572,2,2,1.0,1
369,Skoda,Enyaq 60,160,59.0,Lithium-ion,310.0,145,360,8.1,110.0,CCS,1000.0,585,5,RWD,JC - Medium,SUV,406.8965517241379,13.02681992337164,6.101694915254237,1.103448275862069,19.75308641975309,Mesatar,1.8644067796610169,3.4065732984104304,1,2,1.0,1
370,Skoda,Enyaq 85,180,77.0,Lithium-ion,545.0,141,455,6.7,120.0,CCS,1000.0,585,5,RWD,JC - Medium,SUV,546.0992907801418,20.021822149481714,5.909090909090909,1.2765957446808511,26.865671641791042,Mesatar,1.5584415584415585,3.3673749242183666,2,2,1.0,1
371,Skoda,Enyaq 85x,180,77.0,Lithium-ion,679.0,150,450,6.7,120.0,CCS,1200.0,585,5,AWD,JC - Medium,SUV,513.3333333333334,14.074074074074083,5.8441558441558445,1.2,26.865671641791042,Mesatar,1.5584415584415585,3.311928668346579,2,2,1.0,1
372,Skoda,Enyaq Coupe 60,160,59.0,Lithium-ion,310.0,141,370,8.1,110.0,CCS,1000.0,570,5,RWD,JC - Medium,SUV,418.43971631205676,13.0918152194748,6.271186440677966,1.1347517730496455,19.75308641975309,Mesatar,1.8644067796610169,3.5007101102785683,1,2,1.0,1
373,Skoda,Enyaq Coupe 85,180,77.0,Lithium-ion,545.0,138,470,6.7,120.0,CCS,1000.0,570,5,RWD,JC - Medium,SUV,557.9710144927536,18.71723712611779,6.103896103896104,1.3043478260869565,26.865671641791042,Mesatar,1.5584415584415585,3.4731031460427957,2,3,1.0,1
374,Skoda,Enyaq Coupe 85x,180,77.0,Lithium-ion,679.0,146,460,6.7,120.0,CCS,1200.0,570,5,AWD,JC - Medium,SUV,527.3972602739726,14.651578320428829,5.974025974025974,1.2328767123287672,26.865671641791042,Mesatar,1.5584415584415585,3.386726746980274,2,2,1.0,1
375,Skoda,Enyaq Coupe RS,180,79.0,Lithium-ion,679.0,143,470,5.4,135.0,CCS,1200.0,570,5,AWD,JC - Medium,SUV,552.4475524475524,17.542032435649453,5.949367088607595,1.2587412587412588,33.33333333333333,Mesatar,1.7088607594936709,3.389342958963212,2,3,1.0,1
376,Skoda,Enyaq RS,180,79.0,Lithium-ion,679.0,147,460,5.4,135.0,CCS,1200.0,585,5,AWD,JC - Medium,SUV,537.4149659863946,16.829340431824907,5.822784810126582,1.2244897959183674,33.33333333333333,Mesatar,1.7088607594936709,3.3157763808758385,2,2,1.0,1
377,Skywell,BE11 Long Range,150,81.0,Lithium-ion,320.0,166,390,9.6,50.0,CCS,,467,5,FWD,JD - Large,SUV,487.95180722891564,25.115848007414264,4.814814814814815,0.9036144578313253,15.625,Mesatar,0.6172839506172839,2.6993250780901383,3,2,1.0,1
